value [USD]
-0.37925177444561936
-0.8468699576580584
-0.7010126976738351
0.4956033399884266
1.2600319131621693
-0.320216601320825
-0.8848005371331911
-0.4002121453596343
-0.8744645744118305
-0.5390505655423755
-0.7723548775738309
-0.7774507475666877
3.622352248813043
-0.7596632768369045
0.6696321076690097
0.35277475745278813
-0.7147138575602899
-0.750096502038994
1.6139545064396421
-0.4837651835444003
2.348913567296203
0.06630033021284523
1.0743211038941882
-0.02220435522913073
-0.9183563602937012
-0.06287516668155427
0.677131689922648
0.7941444027774929
0.06827137426668607
-0.7583171979708668
0.7434741483202181
0.8673134039956828
-0.6055372466755926
0.02024520329627117
0.6383838482788498
-0.5656836973918349
-0.7209635094383218
0.25869345956579903
0.3091714170422112
0.4824790710445596
1.2143133059621045
1.7812048055448209
-0.6981763172061128
-0.7303379872553699
0.4912285836738044
-0.8691283331928954
-0.4844382229774191
1.1157611032700616
0.28388436405878953
-0.17209985181146703
-0.11133400585890986
2.880855090607156
-0.0617213847963791
-0.7266843446189818
-0.6534672691555764
1.2083520995553665
0.42603990716140927
-0.5094849047347627
0.530697538995837
-0.9013861517325835
-0.9500372878908018
-0.3696849996477089
-0.8181696332643269
-0.3217069029225094
-0.5527997996740459
-0.9182602118032699
-0.1700807335124105
0.8392380447897544
1.096627553674241
-0.21700119684286592
0.8408244948818702
-0.9633057795703157
-0.4391042097390795
1.4362720961226711
-0.7256747854694535
-0.8738876834692428
-0.4664584552667733
0.0023135098308408614
-0.8283613732500407
-0.18349344792757138
-0.1356114996928034
-0.9685939465440351
1.4073314005028617
0.702659114132148
0.6590557737215708
-0.5896246715092189
-0.9568157564662056
-0.26469084809677157
-0.38886662348874546
-0.022588949190855696
5.282355936108768
2.064362109864885
0.3027775424285324
-0.15027414448357065
-0.7836042509542885
0.10865374024781582
-0.5391467140328068
-0.46785260837802656
-0.11104556038761607
-0.574529358511511
1.0112957684164965
-0.9010015577708584
-0.5450117719491138
-0.5688565975760665
0.12168186070125175
-0.11296853019624133
-0.6605341832022742
2.110705682252753
-0.28968945560889947
2.400593380903006
-0.5561169225939244
0.4225785615058837
-0.18474337830317789
-0.33915785393578346
0.04731100335267119
-0.8930212330650638
-0.7969208168790183
-0.1861856056596467
-0.5868363652867123
0.9350500155045063
-0.27315191525472254
-0.29656407267473467
-0.41833613580592705
1.5754951102671375
0.9089937745976344
-0.8165351089269954
1.4260803561369573
-0.24118254218632815
-0.474823373934293
0.83928611903497
0.39517624173297433
3.738259254027928
-0.7500484277937783
-0.8013917216840718
1.0080267197418336
0.5303129450341121
-0.6605341832022742
-0.41958606618153343
-0.8452835075659425
-0.9379706523416785
-0.8648497253687043
0.8236139150946744
0.07226153661958347
0.8167873722740548
-0.11739136075607928
-0.7421642515784149
2.857971749884516
-0.8745607229022617
-0.3744924241692719
0.5512252417029115
0.22720482894956093
-0.23262532653794588
-0.7375010497924988
0.4352701622428104
0.8358247733794447
-0.38083822453773514
-0.1582544691893653
-0.516215299064951
2.2252185343563853
-0.4164612402425174
0.22465689395313249
-0.6633705636699964
1.3567572945360182
-0.6074121422390023
-0.7698069425774025
0.0609640889939103
-0.11642987585176673
1.3542574337848052
0.8604868611750632
-0.6082774786528836
0.07447295189950252
-0.8796565928951184
-0.5599628622111749
0.5110351727026442
-0.0961425443707706
0.47055665823108317
3.396162925073501
-0.9739301877629701
-0.0617213847963791
0.7503006911408377
-0.03436713926868528
3.6276884900319772
-0.7689896804087368
-0.8736473122431646
0.7141969329838992
-0.42227822391360875
-0.837158960124501
-0.29613140446779396
-0.7384625346968114
-0.7233672216991034
0.6496812959045228
0.15168018971580532
-0.8992708849430958
0.16884269525778542
-0.9063377989897935
-0.8222078698624399
-0.9233560817961267
-0.8399472663470076
-0.6024604949817923
-0.6002010054566577
0.1766307229827176
-0.8740799804501053
-0.9494603969482142
-0.5208785008508672
-0.7995649003658778
-0.9125874508678256
-0.7491350171346813
-0.07085549138734894
